group,model,pair_key,arch,definition,workload,exp_dir,trajectory_id,turn,correctness,speedup,arch_tag,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,text_tokens,reasoning_fraction,content_chars,provider_visible_chars,provider_reasoning_chars,pre_code_chars,code_chars,code_block_count,think_block_chars,open_think_tags,close_think_tags,unclosed_think_tags,feedback_chars
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_021,18,Runtime error,0.0,,105619,7187,112806,,,,9767,9767,12954,121,9636,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_021,19,Kernel Execution Timeout,0.0,,109538,4893,114431,,,,9890,9890,3415,2,9878,1,0,0,0,0,645
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,0,Kernel Execution Timeout,0.0,,26007,13758,39765,,,,9542,9542,29112,2,9530,1,0,0,0,0,663
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,1,Compilation error,,,29816,9922,39738,,,,10607,10607,25229,385,10212,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,2,Compilation error,,,33727,4976,38703,,,,11104,11104,3075,150,10944,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,3,Compilation error,,,37876,3844,41720,,,,10278,10278,534,190,10078,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,4,Compilation error,,,41670,3958,45628,,,,10116,10116,1261,220,9886,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,5,Compilation error,,,45430,3946,49376,,,,10094,10094,1216,180,9904,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,6,Compilation error,,,49182,3843,53025,,,,10020,10020,830,178,9832,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,7,Compilation error,,,52910,4058,56968,,,,10028,10028,1785,162,9856,1,0,0,0,0,258
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,8,Compilation error,,,56665,3718,60383,,,,9917,9917,346,75,9832,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,9,Compilation error,,,60370,3721,64091,,,,9998,9998,332,156,9832,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,10,Compilation error,,,64092,2007,66099,,,,4328,4328,1646,166,4152,1,0,0,0,0,2900
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,11,Numerical error,0.0,,66458,1798,68256,,,,4916,4916,360,208,4698,1,0,0,0,0,680
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,12,Kernel Execution Timeout,0.0,,68440,2980,71420,,,,4254,4254,4832,149,4095,1,0,0,0,0,820
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,13,Numerical error,0.0,,70104,1648,71752,,,,4620,4620,564,134,4476,1,0,0,0,0,667
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,14,Runtime error,0.0,,71873,1454,73327,,,,4408,4408,156,149,4249,1,0,0,0,0,2163
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,15,Compilation error,,,73895,1795,75690,,,,4904,4904,662,153,4741,1,0,0,0,0,715
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,16,Numerical error,0.0,,75714,1494,77208,,,,4584,4584,120,81,4493,1,0,0,0,0,665
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,17,Numerical error,0.0,,77430,2271,79701,,,,4586,4586,2046,118,4458,1,0,0,0,0,633
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,18,Numerical error,0.0,,79189,1894,81083,,,,4506,4506,1022,110,4386,1,0,0,0,0,632
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_022,19,Numerical error,0.0,,80892,2271,83163,,,,4281,4281,1900,53,4218,1,0,0,0,0,631
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,0,Runtime error,0.0,,26007,21192,47199,,,,11772,11772,45949,2,11760,1,0,0,0,0,856
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,1,Runtime error,0.0,,31248,43818,75066,,,,10377,10377,120693,338,10029,1,0,0,0,0,776
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,2,Runtime error,0.0,,35390,37120,72510,,,,10759,10759,95280,311,10438,1,0,0,0,0,2092
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,3,Compilation error,,,39944,9474,49418,,,,10479,10479,22167,314,10155,1,0,0,0,0,1128
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,4,Runtime error,0.0,,44147,3939,48086,,,,10290,10290,308,117,10163,1,0,0,0,0,743
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,5,Runtime error,0.0,,48236,4482,52718,,,,10406,10406,1609,145,10251,1,0,0,0,0,743
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,6,Kernel Execution Timeout,0.0,,52372,5048,57420,,,,10484,10484,3597,192,10282,1,0,0,0,0,595
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,7,Kernel Execution Timeout,0.0,,56489,4661,61150,,,,10947,10947,2529,188,10749,1,0,0,0,0,628
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,8,Compilation error,,,60749,10857,71606,,,,8155,8155,24843,230,7915,1,0,0,0,0,1038
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,9,Kernel Execution Timeout,0.0,,64027,4263,68290,,,,10820,10820,996,80,10730,1,0,0,0,0,628
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,10,Compilation error,,,68252,5246,73498,,,,7833,7833,8910,225,7598,1,0,0,0,0,8346
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,11,Compilation error,,,74443,2979,77422,,,,7810,7810,212,109,7691,1,0,0,0,0,673
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,12,Compilation error,,,77556,2881,80437,,,,7574,7574,183,158,7406,1,0,0,0,0,3876
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,13,Compilation error,,,81980,4200,86180,,,,9484,9484,3078,189,9285,1,0,0,0,0,260
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,14,Kernel Execution Timeout,0.0,,85554,3510,89064,,,,9381,9381,246,82,9289,1,0,0,0,0,606
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,15,Numerical error,0.0,,89216,5612,94828,,,,6829,6829,12169,146,6673,1,0,0,0,0,564
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,16,Kernel Execution Timeout,0.0,,92009,3442,95451,,,,7034,7034,2501,160,6864,1,0,0,0,0,573
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,17,Numerical error,0.0,,94895,8041,102936,,,,8312,8312,14904,219,8083,1,0,0,0,0,564
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,18,Numerical error,0.0,,98178,3316,101494,,,,7815,7815,1602,128,7677,1,0,0,0,0,563
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_023,19,Numerical error,0.0,,101256,3503,104759,,,,8202,8202,1675,116,8076,1,0,0,0,0,883
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,0,Runtime error,0.0,,26400,13667,40067,,,,16121,16121,31636,2,16109,1,0,0,0,0,1173
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,1,Runtime error,0.0,,32821,51915,84736,,,,13070,13070,141057,435,12625,1,0,0,0,0,840
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,2,Compilation error,,,38435,13735,52170,,,,12966,12966,35879,199,12757,1,0,0,0,0,264
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,3,Runtime error,0.0,,43811,5635,49446,,,,13175,13175,1084,100,13065,1,0,0,0,0,840
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,4,Runtime error,0.0,,49483,5918,55401,,,,13223,13223,2256,271,12942,1,0,0,0,0,814
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,5,Runtime error,0.0,,55146,4684,59830,,,,8392,8392,3040,98,8284,1,0,0,0,0,777
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,6,Compilation error,,,59186,17508,76694,,,,8462,8462,38137,227,8225,1,0,0,0,0,275
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,7,Compilation error,,,63043,4738,67781,,,,8437,8437,2488,108,8319,1,0,0,0,0,275
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,8,Compilation error,,,66912,5049,71961,,,,8544,8544,3648,115,8419,1,0,0,0,0,275
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,9,Compilation error,,,70819,4561,75380,,,,8447,8447,2749,81,8356,1,0,0,0,0,275
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,10,Compilation error,,,74698,4580,79278,,,,8588,8588,2301,91,8487,1,0,0,0,0,275
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,11,Compilation error,,,78624,4703,83327,,,,8660,8660,2833,79,8571,1,0,0,0,0,275
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,12,Runtime error,0.0,,82658,4085,86743,,,,8121,8121,2982,123,7988,1,0,0,0,0,881
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,13,Numerical error,0.0,,86263,8917,95180,,,,8419,8419,20222,177,8232,1,0,0,0,0,618
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,14,Runtime error,0.0,,89899,4782,94681,,,,7698,7698,5044,155,7533,1,0,0,0,0,777
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,15,Runtime error,0.0,,93264,3365,96629,,,,7821,7821,1351,110,7701,1,0,0,0,0,1356
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,16,Numerical error,0.0,,96704,2354,99058,,,,5936,5936,700,90,5836,1,0,0,0,0,618
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,17,Numerical error,0.0,,99144,2558,101702,,,,6295,6295,837,115,6170,1,0,0,0,0,661
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,18,Numerical error,0.0,,101728,1947,103675,,,,5840,5840,185,241,5589,1,0,0,0,0,618
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_024,19,Numerical error,0.0,,103880,2205,106085,,,,5580,5580,1086,172,5398,1,0,0,0,0,974
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,0,Runtime error,0.0,H,26400,19393,45793,,,,14447,14447,54313,285,14152,1,0,0,0,0,2661
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,1,Kernel Execution Timeout,0.0,H,32170,11061,43231,,,,13777,13777,23724,379,13388,1,0,0,0,0,747
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,2,Correct,0.2697776498917975,H,37095,57472,94567,,,,10916,10916,160312,427,10479,1,0,0,0,0,803
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,3,Runtime error,0.0,H,41345,6542,47887,,,,14363,14363,3823,337,14016,1,0,0,0,0,2795
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,4,Correct,0.002417406331833744,H,47304,6147,53451,,,,13297,13297,4492,213,13074,1,0,0,0,0,752
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,5,Correct,0.2649596839917466,H,52392,4637,57029,,,,11181,11181,2235,174,10997,1,0,0,0,0,992
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,6,Runtime error,0.0,H,56795,5056,61851,,,,12873,12873,1183,156,12707,1,0,0,0,0,2463
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,7,Correct,0.008000780500516629,H,62147,4735,66882,,,,10715,10715,2827,207,10498,1,0,0,0,0,823
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,8,Kernel Execution Timeout,0.0,H,66285,4189,70474,,,,10862,10862,1090,181,10671,1,0,0,0,0,628
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,9,Kernel Execution Timeout,0.0,H,70399,3863,74262,,,,10044,10044,708,135,9899,1,0,0,0,0,595
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,10,Numerical error,0.0,H,74321,3885,78206,,,,10297,10297,427,142,10145,1,0,0,0,0,585
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,11,Correct,0.2700955063109727,H,78326,4091,82417,,,,10158,10158,1143,240,9908,1,0,0,0,0,596
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_025,12,Numerical error,0.0,H,82325,4431,86756,,,,10169,10169,2541,194,9965,1,0,0,0,0,585
